age,marie,genre,nb_jours_abonne,active_msg_vocaux,nb_msg_vocaux,nb_appel_jour,duree_appel_jour,cout_appel_jour,nb_appel_soiree,duree_appel_soiree,cout_appel_soiree,nb_appel_nuit,duree_appel_nuit,cout_appel_nuit,nb_appel_inter,duree_appel_inter,cout_appel_inter,nb_reclamation,churn,offer_type_target_mean
70,0,1,78,0,0,140,139.2,23.66,113,191.4,16.27,125,286.5,12.89,3,11.8,3.19,3,0,0.120879121
70,0,1,80,0,0,110,105.8,17.99,88,43.9,3.73,87,189.6,8.53,5,13.1,3.54,0,0,0.095238095
70,0,1,84,0,0,80,159,27.03,128,167.9,14.27,101,167.6,7.54,5,12.3,3.32,1,0,0.144859813
70,0,1,86,1,41,95,225.5,38.34,101,229.3,19.49,82,134,6.03,10,11.6,3.13,2,0,0.134408602
70,0,1,91,0,0,109,159,27.03,142,255.1,21.68,73,82.4,3.71,4,10.1,2.73,0,0,0.132075472
70,0,1,93,0,0,165,172,29.24,76,219.1,18.62,108,169.8,7.64,3,10.3,2.78,0,0,0.225806452
70,0,1,101,1,17,71,193.9,32.96,81,189.8,16.13,97,196.3,8.83,7,12.6,3.4,0,0,0.134408602
70,0,1,107,1,31,45,160.3,27.25,70,221.5,18.83,109,261.6,11.77,1,5.6,1.51,1,0,0.120879121
70,0,1,124,0,0,98,182.7,31.06,93,197.2,16.76,105,220.6,9.93,4,8.1,2.19,1,0,0.094827586
70,0,1,133,0,0,72,240.8,40.94,62,202.7,17.23,76,212.9,9.58,5,7.7,2.08,1,0,0.11627907
70,0,1,135,1,46,77,172.6,29.34,102,203.4,17.29,108,264.2,11.89,2,10.4,2.81,1,0,0.135951662
70,1,0,37,0,0,116,191.4,32.54,99,167.4,14.23,112,216.5,9.74,5,14,3.78,3,0,0.17370892
70,1,0,41,0,0,74,232.1,39.46,88,327.1,27.8,119,226.5,10.19,2,10.9,2.94,3,1,0.113989637
70,1,0,64,1,48,104,94.4,16.05,101,136.2,11.58,89,147.4,6.63,4,4.5,1.22,0,0,0.122137405
70,1,0,68,0,0,115,172.5,29.33,126,221.9,18.86,98,170.9,7.69,8,6.8,1.84,4,0,0.116731518
70,1,0,79,1,30,96,148,25.16,128,149.6,12.72,99,220.3,9.91,5,9.7,2.62,3,0,0.17370892
70,1,0,82,0,0,101,208.8,35.5,87,213.7,18.16,86,175.1,7.88,6,12.4,3.35,3,0,0.153424658
70,1,0,102,1,31,92,125.3,21.3,108,141.2,12,68,168.2,7.57,2,6.3,1.7,3,0,0.174107143
70,1,0,124,0,0,61,234.4,39.85,111,179.3,15.24,117,285.5,12.85,6,10.4,2.81,3,0,0.17370892
70,1,0,133,0,0,85,128.9,21.91,93,201.4,17.12,103,275.3,12.39,3,11.1,3,1,0,0.122137405
70,1,0,150,0,0,99,126,21.42,73,238.5,20.27,100,285.1,12.83,6,10.2,2.75,3,0,0.153424658
70,1,0,201,0,0,72,212.7,36.16,90,225.2,19.14,99,195.1,8.78,6,7,1.89,1,0,0.135951662
70,1,1,5,0,0,106,199.2,33.86,12,187.3,15.92,85,214,9.63,3,13.3,3.59,3,0,0.139344262
70,1,1,62,0,0,91,147.1,25.01,107,190.4,16.18,115,195.2,8.78,3,12.2,3.29,0,0,0.144859813
70,1,1,63,0,0,112,62.9,10.69,111,202.9,17.25,58,259,11.66,8,8.9,2.4,1,0,0.134408602
70,1,1,68,0,0,80,267.9,45.54,143,145.4,12.36,119,273.3,12.3,1,14.9,4.02,3,1,0.122137405
70,1,1,71,0,0,114,212.1,36.06,91,235.9,20.05,135,207.7,9.35,5,11.3,3.05,4,0,0.25
70,1,1,77,0,0,136,144.9,24.63,115,151.3,12.86,73,252.4,11.36,3,12.3,3.32,2,0,0.153424658
70,1,1,86,1,29,118,157.2,26.72,136,196.3,16.69,109,226.7,10.2,5,8.4,2.27,3,0,0.138461538
70,1,1,88,0,0,130,158.2,26.89,91,234.6,19.94,117,291,13.1,3,12.9,3.48,2,0,0.122137405
70,1,1,90,1,22,94,124.5,21.17,90,231.7,19.69,108,222.2,10,12,6.4,1.73,1,0,0.153424658
70,1,1,94,0,0,113,85.9,14.6,91,226.7,19.27,110,279.6,12.58,16,15.6,4.21,0,0,0.138461538
70,1,1,97,0,0,119,112.7,19.16,109,217.7,18.5,76,152.1,6.84,5,6.5,1.76,1,0,0.116731518
70,1,1,102,0,0,125,234.8,39.92,99,199.2,16.93,88,163.2,7.34,1,10,2.7,4,0,0.174107143
70,1,1,104,1,23,136,280.2,47.63,92,220.5,18.74,102,136.9,6.16,3,13.3,3.59,4,0,0.095238095
70,1,1,110,0,0,93,131.9,22.42,106,272.7,23.18,105,192.8,8.68,4,7.1,1.92,1,0,0.174107143
70,1,1,116,0,0,90,205,34.85,114,140.9,11.98,96,272.6,12.27,4,7.5,2.03,2,0,0.146341463
70,1,1,119,1,29,66,117.8,20.03,114,256.8,21.83,76,147.6,6.64,3,7.6,2.05,3,0,0.116731518
70,1,1,127,0,0,124,182.3,30.99,110,169.9,14.44,116,184,8.28,3,9.3,2.51,1,0,0.144859813
70,1,1,139,0,0,119,181.6,30.87,118,335.7,28.53,64,149.8,6.74,6,8.3,2.24,4,0,0.153424658
70,1,1,153,0,0,90,193.8,32.95,121,195.3,16.6,108,182.7,8.22,3,8.5,2.3,1,0,0.153424658
70,1,1,167,0,0,93,191.5,32.56,76,163.8,13.92,103,189.1,8.51,9,14.1,3.81,1,0,0.134408602
71,0,0,40,0,0,100,220.8,37.54,106,265.7,22.58,94,212.8,9.58,3,6.4,1.73,0,0,0.134408602
71,0,0,48,0,0,108,198.2,33.69,70,181,15.39,86,238.9,10.75,2,12.1,3.27,1,0,0.122137405
71,0,0,55,1,20,91,207.7,35.31,113,199.7,16.97,110,216.5,9.74,1,7.3,1.97,1,0,0.153424658
71,0,0,71,0,0,103,103.3,17.56,79,138.5,11.77,98,164.8,7.42,2,9,2.43,2,0,0.066666667
71,0,0,73,0,0,123,159,27.03,95,233.3,19.83,155,178.9,8.05,3,15.2,4.1,2,0,0.094827586
71,0,0,99,0,0,103,214.9,36.53,121,218.4,18.56,110,272.6,12.27,3,9.6,2.59,2,0,0.134408602
71,0,0,107,0,0,100,123.1,20.93,82,158.4,13.46,82,256.1,11.52,5,9.3,2.51,0,0,0.131578947
71,0,0,116,1,23,78,253,43.01,121,138.9,11.81,104,277.8,12.5,3,11.8,3.19,2,0,0.113989637
71,0,0,120,0,0,106,221.3,37.62,98,267.6,22.75,80,111.5,5.02,7,9.3,2.51,0,0,0.120879121
71,0,0,169,0,0,96,157.8,26.83,120,160,13.6,175,198.8,8.95,6,13.7,3.7,3,0,0.098901099
71,0,0,232,0,0,128,248.2,42.19,96,211.2,17.95,117,147.1,6.62,6,10,2.7,2,0,0.141176471
71,0,1,21,0,0,142,223.2,37.94,114,216.5,18.4,111,214.7,9.66,2,12.4,3.35,1,0,0.153424658
71,0,1,59,1,29,114,133.1,22.63,82,221.2,18.8,103,131.6,5.92,3,6.8,1.84,1,0,0.139344262
71,0,1,65,1,19,96,259,44.03,106,332.3,28.25,95,130.1,5.85,7,7.5,2.03,1,0,0.098901099
71,0,1,65,1,34,119,208.8,35.5,106,142.1,12.08,87,214.6,9.66,4,12.5,3.38,4,0,0.135951662
71,0,1,66,0,0,112,113.9,19.36,106,271.8,23.1,95,216.7,9.75,3,15.6,4.21,2,0,0.098901099
71,0,1,78,0,0,107,176.6,30.02,98,179.4,15.25,80,178.2,8.02,5,16.6,4.48,2,1,0.146341463
71,0,1,90,0,0,146,203.4,34.58,117,226.7,19.27,105,152.4,6.86,4,7.3,1.97,1,0,0.122137405
71,0,1,91,0,0,109,139.8,23.77,91,157,13.35,122,218.6,9.84,4,13.6,3.67,3,0,0.1
71,0,1,98,0,0,94,207,35.19,64,256.3,21.79,60,137.6,6.19,4,10.4,2.81,2,0,0.17370892
71,0,1,99,0,0,127,197.2,33.52,92,156,13.26,99,204.1,9.18,6,9.9,2.67,4,0,0.142857143
71,1,0,36,0,0,77,195.5,33.24,108,156.3,13.29,133,217.8,9.8,2,7.3,1.97,1,0,0.116731518
71,1,0,40,1,41,74,148.1,25.18,88,169.5,14.41,102,214.1,9.63,5,6.2,1.67,2,0,0.131578947
71,1,0,43,0,0,147,230.2,39.13,121,186.7,15.87,100,128.4,5.78,3,9.2,2.48,0,0,0.194444444
71,1,0,68,0,0,61,178.7,30.38,84,252.3,21.45,76,255.7,11.51,4,8.4,2.27,1,0,0.17370892
71,1,0,79,0,0,97,261.7,44.49,48,210.6,17.9,83,256.7,11.55,3,6,1.62,3,1,0.153424658
71,1,0,79,1,27,125,192.3,32.69,108,147.3,12.52,97,215,9.67,4,7.8,2.11,1,0,0.1
71,1,0,81,0,0,102,166.2,28.25,112,217.6,18.5,68,220.2,9.91,2,13.2,3.56,4,0,0.120879121
71,1,0,81,1,36,120,115.9,19.7,95,236.6,20.11,90,255,11.48,6,11.7,3.16,3,0,0.132075472
71,1,0,86,1,29,107,189.3,32.18,101,221.3,18.81,137,325.6,14.65,3,13.8,3.73,1,0,0.163265306
71,1,0,98,0,0,121,217.2,36.92,73,303.4,25.79,71,197.1,8.87,2,12.4,3.35,0,1,0.194444444
71,1,0,101,0,0,105,174.9,29.73,75,262,22.27,93,210,9.45,5,8.5,2.3,1,0,0.153424658
71,1,0,112,0,0,78,210.4,35.77,75,172.4,14.65,105,240,10.8,3,11.7,3.16,2,0,0.144859813
71,1,0,121,0,0,79,213.2,36.24,116,120.7,10.26,102,244.4,11,4,7.5,2.03,1,0,0.185483871
71,1,0,122,0,0,94,170.5,28.99,109,173.7,14.76,75,248.6,11.19,2,11.3,3.05,1,0,0.116731518
71,1,0,123,0,0,98,166.9,28.37,77,221.8,18.85,114,243.9,10.98,4,12.8,3.46,3,0,0.146341463
71,1,0,127,0,0,75,264.5,44.97,91,179.2,15.23,93,141.9,6.39,1,8,2.16,1,0,0.098901099
71,1,0,128,1,29,104,179.3,30.48,86,225.9,19.2,78,323,14.54,7,8.6,2.32,0,0,0.098591549
71,1,0,131,0,0,117,234,39.78,143,209.4,17.8,105,258.8,11.65,3,9.8,2.65,1,0,0.134408602
71,1,0,147,1,36,78,254.2,43.21,105,228.1,19.39,125,98,4.41,7,13.8,3.73,5,0,0.174107143
71,1,0,150,1,28,75,174.4,29.65,80,169.9,14.44,130,201.6,9.07,4,11,2.97,1,0,0.142857143
71,1,1,54,1,28,98,217.4,36.96,120,246.2,20.93,92,127,5.72,8,7.5,2.03,1,0,0.142857143
71,1,1,99,0,0,105,95.4,16.22,101,207.2,17.61,117,136,6.12,5,5.6,1.51,1,0,0.113989637
71,1,1,100,0,0,151,200.7,34.12,127,290.8,24.72,105,186.7,8.4,9,10.2,2.75,1,0,0.094827586
71,1,1,127,0,0,93,218.6,37.16,130,149.9,12.74,131,204.6,9.21,5,9.2,2.48,2,0,0.135951662
71,1,1,132,0,0,122,265.8,45.19,90,285.1,24.23,124,183.6,8.26,9,13.6,3.67,2,1,0.122137405
71,1,1,133,0,0,67,216.2,36.75,133,222.2,18.89,95,192,8.64,1,3.1,0.84,2,0,0.174107143
71,1,1,136,0,0,106,269.8,45.87,101,228.8,19.45,106,257.5,11.59,8,10.1,2.73,1,1,0.142857143
71,1,1,138,0,0,83,194.3,33.03,97,189.9,16.14,102,232.2,10.45,3,9,2.43,5,0,0.120879121
72,0,0,56,1,37,97,153.7,26.13,91,271.4,23.07,121,179,8.06,2,8.3,2.24,1,0,0.094827586
72,0,0,61,0,0,102,208.4,35.43,96,326.1,27.72,73,201.9,9.09,8,10.1,2.73,1,1,0.185483871
72,0,0,66,0,0,133,34,5.78,61,278.6,23.68,120,129.6,5.83,3,11.5,3.11,0,0,0.122137405
72,0,0,75,0,0,78,222.4,37.81,111,327,27.8,104,208,9.36,9,8.7,2.35,1,1,0.142857143
72,0,0,91,0,0,165,154.4,26.25,121,168.3,14.31,81,239.9,10.8,4,11.7,3.16,5,1,0.194444444
72,0,0,98,0,0,116,227.1,38.61,103,120.5,10.24,102,117,5.27,4,4.7,1.27,5,1,0.166023166
72,0,0,106,1,32,126,165.9,28.2,93,216.5,18.4,86,173.1,7.79,8,14.1,3.81,4,0,0.116731518
72,0,0,134,0,0,86,7.8,1.33,100,171.4,14.57,80,186.5,8.39,2,12.9,3.48,2,0,0.153424658
72,0,1,10,0,0,112,186.1,31.64,66,190.2,16.17,57,282.8,12.73,6,11.4,3.08,2,0,0.120879121
72,0,1,22,0,0,97,222.9,37.89,91,172.6,14.67,99,187.6,8.44,3,10.1,2.73,1,0,0.17370892
72,0,1,67,0,0,97,310.4,52.77,123,66.5,5.65,99,246.5,11.09,10,9.2,2.48,4,0,0.116731518
72,0,1,71,0,0,108,197.9,33.64,109,181.5,15.43,56,281.4,12.66,5,6.7,1.81,3,0,0.153424658
72,0,1,74,0,0,79,176.1,29.94,105,208.3,17.71,86,237.5,10.69,4,16.1,4.35,4,0,0.122137405
72,0,1,77,0,0,104,233.8,39.75,94,266.5,22.65,104,212.7,9.57,3,7.6,2.05,2,0,0.122137405
72,0,1,77,1,17,84,204.9,34.83,102,201,17.09,97,219.7,9.89,5,11.3,3.05,0,0,0.166023166
72,0,1,88,0,0,99,131.5,22.36,128,174.8,14.86,83,184.2,8.29,2,7.9,2.13,5,1,0.17370892
72,0,1,90,0,0,80,37.8,6.43,105,155.3,13.2,111,175,7.88,5,14.2,3.83,3,0,0.142857143
72,0,1,93,0,0,114,190.7,32.42,111,218.2,18.55,121,129.6,5.83,3,8.1,2.19,3,0,0.225806452
72,0,1,94,0,0,50,142.3,24.19,142,231.5,19.68,79,205.6,9.25,3,5.5,1.49,1,0,0.06122449
72,0,1,99,0,0,75,115.5,19.64,111,218.1,18.54,98,254.9,11.47,7,11.5,3.11,7,1,0.174107143
72,0,1,117,0,0,86,201.9,34.32,96,212.3,18.05,98,176.9,7.96,10,7.8,2.11,1,0,0.135951662
72,0,1,129,0,0,117,220.2,37.43,102,261.1,22.19,132,165.9,7.47,1,10.8,2.92,2,0,0.17370892
72,0,1,134,1,50,130,208.8,35.5,104,132.9,11.3,107,136.7,6.15,4,11.1,3,2,0,0.153424658
72,0,1,137,0,0,91,141.1,23.99,100,147.2,12.51,75,254.7,11.46,7,8,2.16,2,0,0.113989637
72,0,1,158,0,0,98,200,34,106,205.4,17.46,96,323.7,14.57,2,8.9,2.4,0,1,0.142857143
72,1,0,56,0,0,114,177.7,30.21,110,215.6,18.33,67,236.7,10.65,5,10.5,2.84,1,0,0.146341463
72,1,0,74,1,38,84,176,29.92,103,288.2,24.5,86,178.2,8.02,5,14.8,4,2,0,0.094827586
72,1,0,80,0,0,77,157.1,26.71,69,302,25.67,159,317.9,14.31,4,15.6,4.21,0,0,0.163265306
72,1,0,86,0,0,105,227.9,38.74,118,218.7,18.59,120,223.2,10.04,5,14.2,3.83,3,0,0.144859813
72,1,0,95,0,0,81,88,14.96,109,145.9,12.4,90,237.7,10.7,2,9.8,2.65,2,0,0.166023166
72,1,0,115,0,0,105,147.7,25.11,68,184.1,15.65,102,153.5,6.91,5,12.7,3.43,0,0,0.134408602
72,1,0,149,0,0,61,166.6,28.32,107,218.8,18.6,131,208.3,9.37,6,8.2,2.21,7,0,0.139344262
72,1,0,194,0,0,88,162.3,27.59,118,213.7,18.16,81,192.1,8.64,2,10.9,2.94,0,0,0.139344262
72,1,1,14,0,0,104,271.9,46.22,104,171.4,14.57,111,239.2,10.76,4,13.8,3.73,2,1,0.134408602
72,1,1,26,0,0,93,83.2,14.14,64,199.5,16.96,112,242.6,10.92,4,10.7,2.89,1,0,0.166023166
72,1,1,36,0,0,144,175.1,29.77,69,216.9,18.44,146,243.7,10.97,3,9.9,2.67,1,0,0.185483871
72,1,1,65,0,0,138,97.9,16.64,102,173,14.71,92,262.2,11.8,4,9.2,2.48,1,0,0.142857143
72,1,1,82,0,0,83,266.9,45.37,74,229.7,19.52,99,251.7,11.33,6,11,2.97,3,1,0.174107143
72,1,1,105,0,0,105,132.3,22.49,89,144.5,12.28,127,195.5,8.8,3,5.4,1.46,0,0,0.134408602
72,1,1,111,1,35,142,161.2,27.4,104,159.1,13.52,98,167.9,7.56,5,14.7,3.97,1,0,0.153424658
72,1,1,112,0,0,77,335.5,57.04,109,212.5,18.06,132,265,11.93,8,12.7,3.43,2,1,0.135951662
72,1,1,123,1,33,87,146.6,24.92,59,114.8,9.76,99,220.4,9.92,7,2.9,0.78,0,0,0.135951662
72,1,1,127,0,0,60,143.2,24.34,159,179.5,15.26,122,171.8,7.73,4,6.2,1.67,4,1,0.174107143
72,1,1,176,0,0,91,216.7,36.84,104,233.9,19.88,110,231.1,10.4,4,9,2.43,1,0,0.144859813
72,1,1,190,0,0,86,150.9,25.65,129,268.6,22.83,73,179.9,8.1,1,14.7,3.97,1,0,0.132075472
73,0,0,44,0,0,85,213.2,36.24,128,224,19.04,74,137.8,6.2,5,12.5,3.38,1,0,0.134408602
73,0,0,72,0,0,109,180,30.6,96,292.7,24.88,114,194.9,8.77,4,10.8,2.92,0,0,0.1
73,0,0,82,0,0,112,199.3,33.88,120,193.4,16.44,117,254.4,11.45,10,7,1.89,0,0,0.134408602
73,0,0,83,0,0,100,231.3,39.32,84,210.4,17.88,106,217.4,9.78,2,12.4,3.35,3,0,0.132075472
73,0,0,86,0,0,75,223.9,38.06,109,155.7,13.23,143,150.2,6.76,9,7.3,1.97,1,0,0.174107143
73,0,0,96,0,0,105,276.9,47.07,94,246.9,20.99,107,254.4,11.45,3,10.3,2.78,1,1,0.134408602
73,0,0,98,0,0,122,236.2,40.15,110,189.4,16.1,104,153.6,6.91,4,13.3,3.59,0,0,0.194444444
73,0,0,101,1,25,144,144.1,24.5,105,167.6,14.25,107,240,10.8,3,14.5,3.92,1,0,0.153846154
73,0,0,104,0,0,90,210.9,35.85,101,272.2,23.14,86,304.3,13.69,5,10.6,2.86,3,1,0.134408602
73,0,0,107,0,0,103,220.1,37.42,94,200.4,17.03,147,272.6,12.27,5,7.4,2,2,0,0.094827586
73,0,0,111,1,21,94,127.1,21.61,116,228.3,19.41,108,166.7,7.5,3,7.1,1.92,1,0,0.166023166
73,0,0,117,1,35,100,190.7,32.42,107,209.7,17.82,101,202.5,9.11,5,12.4,3.35,1,0,0.134408602
73,0,0,124,0,0,85,251.5,42.76,98,214.2,18.21,71,186.1,8.37,6,11.1,3,3,0,0.142857143
73,0,0,127,0,0,100,220.7,37.52,89,170.2,14.47,73,278.4,12.53,4,15,4.05,3,1,0.225806452
73,0,0,129,0,0,100,159.1,27.05,90,202.5,17.21,96,233.1,10.49,6,11.5,3.11,2,0,0.06122449
73,0,0,148,0,0,125,168.7,28.68,79,208.5,17.72,86,184.1,8.28,6,6.8,1.84,2,0,0.146341463
73,0,1,38,0,0,113,281.1,47.79,82,236.1,20.07,60,230.1,10.35,3,10.9,2.94,1,1,0.135951662
73,0,1,42,1,32,80,163.8,27.85,123,177.8,15.11,106,190.4,8.57,5,8.1,2.19,0,0,0.098591549
73,0,1,70,0,0,110,230.3,39.15,87,77.9,6.62,105,247.1,11.12,4,13.2,3.56,1,0,0.153846154
73,0,1,82,0,0,82,217.6,36.99,101,169.4,14.4,124,248.9,11.2,3,12.7,3.43,0,0,0.166023166
73,0,1,82,0,0,96,200.3,34.05,102,201.2,17.1,60,206.1,9.27,1,7.1,1.92,4,0,0.116731518
73,0,1,98,0,0,71,158.4,26.93,66,306.6,26.06,93,144.2,6.49,4,2.1,0.57,1,0,0.17370892
73,0,1,102,0,0,80,167.1,28.41,94,222.9,18.95,103,179.9,8.1,3,11.6,3.13,5,0,0.141176471
73,0,1,112,0,0,114,185.4,31.52,119,191.4,16.27,78,144,6.48,11,10,2.7,2,0,0.166023166
73,0,1,112,1,17,95,183.2,31.14,125,252.8,21.49,95,156.7,7.05,3,9.7,2.62,0,0,0.113989637
73,0,1,115,0,0,112,265.9,45.2,94,132.9,11.3,106,185.2,8.33,7,14.6,3.94,1,0,0.098901099
73,0,1,120,1,27,115,128.5,21.85,91,163.7,13.91,121,242.9,10.93,0,0,0,1,0,0.113989637
73,0,1,123,0,0,78,175.7,29.87,96,184.6,15.69,92,156.9,7.06,2,9.1,2.46,2,0,0.185483871
73,0,1,152,0,0,60,317.8,54.03,100,152.9,13,63,123.4,5.55,7,10.4,2.81,1,1,0.166023166
73,0,1,155,1,21,91,195.9,33.3,84,213.9,18.18,111,88.2,3.97,4,8.6,2.32,0,0,0.185483871
73,1,0,78,0,0,84,140,23.8,73,216.8,18.43,102,224.5,10.1,6,9,2.43,2,0,0.204545455
73,1,0,81,0,0,84,263.8,44.85,107,162.8,13.84,94,149.7,6.74,6,8.7,2.35,2,0,0.135951662
73,1,0,83,1,38,90,107.9,18.34,94,140.4,11.93,79,253.6,11.41,2,10.5,2.84,0,0,0.113989637
73,1,0,96,0,0,102,144,24.48,73,224.7,19.1,91,227.7,10.25,7,10,2.7,1,0,0.066666667
73,1,0,98,0,0,77,169.9,28.88,155,138.3,11.76,105,142.6,6.42,7,8.5,2.3,1,0,0.135951662
73,1,0,110,1,37,80,227.9,38.74,141,101.9,8.66,110,188.1,8.46,6,5.1,1.38,0,0,0.17370892
73,1,0,111,0,0,117,181.8,30.91,91,158.1,13.44,123,266.2,11.98,9,9.7,2.62,0,0,0.166023166
73,1,0,112,0,0,102,85.2,14.48,118,153.2,13.02,107,142.6,6.42,4,8.2,2.21,1,0,0.135951662
73,1,0,119,1,37,81,168.2,28.59,105,283.3,24.08,136,243.8,10.97,3,10.7,2.89,1,0,0.135951662
73,1,0,140,0,0,115,244.7,41.6,101,258.6,21.98,112,231.3,10.41,6,7.5,2.03,1,1,0.122137405
73,1,0,156,0,0,65,174.5,29.67,116,197.4,16.78,86,238.5,10.73,2,10.6,2.86,0,0,0.131578947
73,1,1,15,0,0,101,135.2,22.98,79,152.5,12.96,83,224.8,10.12,5,8.4,2.27,2,0,0.113989637
73,1,1,46,0,0,116,164.2,27.91,153,196.2,16.68,119,236.1,10.62,1,8.1,2.19,1,0,0.174107143
73,1,1,62,0,0,94,186.8,31.76,92,207.6,17.65,98,195,8.78,4,8.8,2.38,3,0,0.113989637
73,1,1,72,0,0,92,207.8,35.33,110,195.7,16.63,124,184.8,8.32,4,13.1,3.54,0,0,0.138461538
73,1,1,74,0,0,134,267.5,45.48,110,242.5,20.61,108,223,10.04,4,8.3,2.24,3,1,0.17370892
73,1,1,78,0,0,112,254.1,43.2,80,215.9,18.35,124,267.1,12.02,3,16.3,4.4,0,1,0.17370892
73,1,1,86,0,0,98,194.2,33.01,95,193.8,16.47,123,192,8.64,7,9.3,2.51,3,0,0.095238095
73,1,1,90,0,0,127,169.4,28.8,111,157.2,13.36,103,172.4,7.76,2,10.7,2.89,1,0,0.146341463
73,1,1,92,0,0,113,130.7,22.22,122,260.6,22.15,98,244.2,10.99,2,9.4,2.54,2,1,0.116731518
73,1,1,101,1,36,125,123.7,21.03,106,172.6,14.67,127,280.5,12.62,4,8.8,2.38,1,1,0.185483871
73,1,1,102,0,0,82,245.4,41.72,124,260.3,22.13,82,195.1,8.78,3,10.5,2.84,3,1,0.122137405
73,1,1,105,1,23,85,193.5,32.9,90,220.2,18.72,111,272.4,12.26,5,8.5,2.3,0,0,0.116731518
73,1,1,108,1,48,125,185.6,31.55,125,224.6,19.09,87,284.7,12.81,3,6.9,1.86,1,0,0.094827586
73,1,1,110,0,0,90,100.1,17.02,93,233.3,19.83,57,204.4,9.2,8,11.1,3,3,0,0.095238095
73,1,1,119,0,0,82,231.5,39.36,97,266.9,22.69,118,211,9.49,10,7.4,2,1,0,0.131578947
73,1,1,134,1,32,94,80.3,13.65,124,199.9,16.99,117,170.8,7.69,3,16.6,4.48,0,0,0.185483871
73,1,1,135,1,27,141,273.4,46.48,99,154,13.09,112,245.8,11.06,6,12.3,3.32,1,0,0.098591549
73,1,1,144,1,35,127,174.8,29.72,93,219.6,18.67,90,255.8,11.51,3,12.8,3.46,0,0,0.138461538
73,1,1,155,0,0,100,203.4,34.58,104,190.9,16.23,119,196,8.82,4,8.9,2.4,0,1,0.139344262
73,1,1,157,0,0,90,229.8,39.07,121,147.9,12.57,108,241.4,10.86,7,9.6,2.59,3,0,0.131578947
73,1,1,195,0,0,109,221.6,37.67,94,126.2,10.73,98,212.2,9.55,2,6.4,1.73,0,0,0.098901099
73,1,1,204,0,0,85,174.3,29.63,95,254.1,21.6,96,176.4,7.94,3,5.9,1.59,6,0,0.134408602
74,0,0,85,1,21,110,283.2,48.14,108,239.7,20.37,80,149.5,6.73,1,6.3,1.7,5,0,0.153846154
74,0,0,86,1,34,102,129.4,22,104,267.1,22.7,100,154.8,6.97,16,9.3,2.51,0,0,0.122137405
74,0,0,94,0,0,105,195.1,33.17,100,272.4,23.15,102,142.7,6.42,16,11.5,3.11,1,0,0.141176471
74,0,0,105,0,0,48,101.4,17.24,119,159.1,13.52,53,259.2,11.66,2,12.2,3.29,1,0,0.120879121
74,0,0,113,0,0,113,207.2,35.22,80,256,21.76,87,211,9.49,1,9.9,2.67,1,0,0.185483871
74,0,0,125,0,0,78,298.4,50.73,142,270.5,22.99,84,107.3,4.83,2,12.2,3.29,0,1,0.166023166
74,0,0,137,0,0,120,109.8,18.67,86,230.5,19.59,103,255.8,11.51,6,11.9,3.21,1,0,0.185483871
74,0,0,141,0,0,79,215.8,36.69,85,112.7,9.58,109,221.8,9.98,4,5.6,1.51,2,0,0.094827586
74,0,0,149,0,0,91,217.7,37.01,74,273.5,23.25,99,226.9,10.21,3,9.6,2.59,3,0,0.098591549
74,0,0,157,0,0,71,168.6,28.66,48,205.1,17.43,88,175.8,7.91,2,5.9,1.59,3,0,0.163265306
74,0,0,167,0,0,88,207.6,35.29,63,132.4,11.25,98,255.2,11.48,5,14.1,3.81,0,0,0.144859813
74,0,1,23,1,31,84,156.6,26.62,96,161.5,13.73,107,294.6,13.26,6,9.4,2.54,1,0,0.134408602
74,0,1,41,1,34,63,194.4,33.05,110,254.9,21.67,115,160.2,7.21,9,17.2,4.64,2,0,0.139344262
74,0,1,43,0,0,93,177.2,30.12,60,142.6,12.12,144,314.1,14.13,2,12.7,3.43,4,0,0.11627907
74,0,1,45,0,0,71,207.6,35.29,94,152.7,12.98,125,217.8,9.8,13,12.4,3.35,1,0,0.139344262
74,0,1,45,0,0,83,126.8,21.56,100,157.8,13.41,97,158.3,7.12,4,11,2.97,3,0,0.098901099
74,0,1,58,0,0,112,174.4,29.65,122,265.8,22.59,87,182.4,8.21,0,0,0,4,0,0.113989637
74,0,1,60,0,0,109,207.8,35.33,112,123.5,10.5,115,291.6,13.12,9,5.7,1.54,0,0,0.134408602
74,0,1,80,0,0,92,135.1,22.97,103,185,15.73,74,147.1,6.62,5,14.7,3.97,3,0,0.144859813
74,0,1,90,0,0,108,113.2,19.24,63,189.3,16.09,124,271.8,12.23,4,14.1,3.81,3,0,0.142857143
74,0,1,93,0,0,100,216.2,36.75,136,182.8,15.54,66,237.9,10.71,3,7.8,2.11,2,0,0.116731518
74,0,1,98,0,0,127,187.2,31.82,88,195.6,16.63,129,181.8,8.18,4,5.1,1.38,1,0,0.153424658
74,0,1,109,1,29,90,111.2,18.9,98,263.5,22.4,128,224.7,10.11,6,9,2.43,6,1,0.166023166
74,0,1,113,0,0,115,198.6,33.76,106,258,21.93,104,245.8,11.06,6,10.2,2.75,1,1,0.163265306
74,0,1,120,1,27,84,153.5,26.1,73,194,16.49,94,256.5,11.54,7,10.2,2.75,5,0,0.122137405
74,0,1,131,0,0,129,166.5,28.31,107,210.2,17.87,93,257.2,11.57,5,9.9,2.67,1,0,0.120879121
74,0,1,148,0,0,134,86.3,14.67,92,246.6,20.96,91,251.6,11.32,4,11.3,3.05,1,0,0.144859813
